codigo,producto,marca,modelo,anio,info,oem,ficha_medidas,ficha_oem,ficha_info,imagen_producto,url_ficha,fuente,titulo,categoria,pieza,posicion,lado,diametro_int,diametro_ext,altura,diametro_int_filtro,diametro_ext_filtro,altura_filtro,abs
RCC54,RODAMIENTO,SEAT,INCA,92>00,Pieza: CONO/CUBETA | Posición: TRAS | Lado: INT/EXT | Ø int: 17.462 / 29.000 | Ø ext: 39.878 / 50.292 | Alt: 13.843 / 14.732 | ABS: NO | Obs: KIT (11749/710 + 45449/410 + GRASA + RETEN),14529 | VKBA4529 | 4RR4429K,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,TRAS,INT/EXT,17.462 / 29.000,39.878 / 50.292,13.843 / 14.732,,,,NO
RR50A,RODAMIENTO,SEAT,TOLEDO,92>00,Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 40 | Ø ext: 72 | Alt: 37 | ABS: NO,F 110457 | BAHB311443B | 4RR311443 | PW40720037CS | GB12320S01 | 566719,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,40,72,37,40,72,37,NO
RCC2631,RODAMIENTO,SEAT,TOLEDO,92>00,Pieza: CONO/CUBETA | Posición: TRAS | Lado: EXT | Ø int: 17.462 | Ø ext: 39.878 | Alt: 13.843 | ABS: NO,11749/710 | LM 11749/710 | 4RR1749 | L11749/10 | SET 1,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,TRAS,EXT,17.462,39.878,13.843,17,39,13,NO
RCC53,RODAMIENTO,SEAT,TOLEDO,92>00,Pieza: CONO/CUBETA | Posición: TRAS | Lado: INT | Ø int: 29 | Ø ext: 50.292 | Alt: 14.224 | ABS: NO,45449/410 | L 45449/410/Q | 4RR45449410 | L45449/10 | 518772A | SET 8,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,TRAS,INT,29,50.292,14.224,29,50,14,NO
RCC54,RODAMIENTO,SEAT,TOLEDO,92>00,Pieza: CONO/CUBETA | Posición: TRAS | Lado: INT/EXT | Ø int: 17.462 / 29.000 | Ø ext: 39.878 / 50.292 | Alt: 13.843 / 14.732 | ABS: NO | Obs: KIT (11749/710 + 45449/410 + GRASA + RETEN),14529 | VKBA4529 | 4RR4429K,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,TRAS,INT/EXT,17.462 / 29.000,39.878 / 50.292,13.843 / 14.732,,,,NO
RR26,RODAMIENTO,SSANG-YONG,ISTANA,97>02,Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 49 | Ø ext: 84 | Alt: 48 | ABS: NO | Obs: 1000KG / 1400KG,FC 40918 S02 | BTH-1132B | 4RR329129 | PW49840048CSHD | FC40918S02 | 713630800 | 516010,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,49,84,48,49,84,48,NO
RCC34,RODAMIENTO,SSANG-YONG,KORANDO,95>03,Pieza: RUEDA | Posición: TRAS | Lado: - | Ø int: 39.688 | Ø ext: 73.025 | Alt: 22.098 | ABS: NO | Obs: C/ARANDELA,SET 10 | 4RRSET10 | U399/U360L (SET 10),,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,TRAS,-,39.688,73.025,22.098,39,73,22,NO
RCC34,RODAMIENTO,SSANG-YONG,MUSSO,95>07,Pieza: RUEDA | Posición: TRAS | Lado: - | Ø int: 39.688 | Ø ext: 73.025 | Alt: 22.098 | ABS: NO | Obs: C/ARANDELA,SET 10 | 4RRSET10 | U399/U360L (SET 10),,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,TRAS,-,39.688,73.025,22.098,39,73,22,NO
RCC2648,RODAMIENTO,SUBARU,JUSTY,90>96,Pieza: CONO/CUBETA | Posición: TRAS | Lado: EXT | Ø int: 20 | Ø ext: 47 | Alt: 15.25 | ABS: NO,30204 | 30204 J2/Q | 4RR30204 | 30204M,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,TRAS,EXT,20,47,15.25,20,47,15,NO
RCC49,RODAMIENTO,SUBARU,JUSTY,90>96,Pieza: CONO/CUBETA | Posición: TRAS | Lado: INT | Ø int: 25 | Ø ext: 52 | Alt: 16.25 | ABS: NO,30205 | 30205 J2/QV | 4RR30205 | 30205M,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,TRAS,INT,25,52,16.25,25,52,16,NO
RR02,RODAMIENTO,SUZUKI,FUN,03>11,Motor: 1.0 / 1.4 | Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 34 | Ø ext: 66 | Alt: 37 | ABS: NO,F 110487 | BAHB 636114 A | 4RR636114 | PW34660037CS | R153.25 | 713664150,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,34,66,37,34,66,37,NO
RCC2631,RODAMIENTO,SUZUKI,FUN,03>11,Motor: 1.0 / 1.4 | Pieza: CONO/CUBETA | Posición: TRAS | Lado: EXT | Ø int: 17.462 | Ø ext: 39.878 | Alt: 13.843 | ABS: NO,11749/710 | LM 11749/710 | 4RR1749 | L11749/10 | SET 1,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,TRAS,EXT,17.462,39.878,13.843,17,39,13,NO
RCC53,RODAMIENTO,SUZUKI,FUN,03>11,Motor: 1.0 / 1.4 | Pieza: CONO/CUBETA | Posición: TRAS | Lado: INT | Ø int: 29 | Ø ext: 50.292 | Alt: 14.224 | ABS: NO,45449/410 | L 45449/410/Q | 4RR45449410 | L45449/10 | 518772A | SET 8,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,TRAS,INT,29,50.292,14.224,29,50,14,NO
RCC63,RODAMIENTO,SUZUKI,FUN,03>11,Motor: 1.0 / 1.4 | Pieza: CONO/CUBETA | Posición: TRAS | Lado: INT/EXT | Ø int: 17.462 / 29.000 | Ø ext: 39.878 / 50.292 | Alt: 13.843 / 14.732 | ABS: NO | Obs: KIT (11749/710 + 45449/410 + GRASA + RETEN),14544 | VKBA4544 | 4RR4429K,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,TRAS,INT/EXT,17.462 / 29.000,39.878 / 50.292,13.843 / 14.732,,,,NO
RCC32,RODAMIENTO,TOYOTA,4 RUNNER,90>,Motor: 2.4 D | Pieza: CONO/CUBETA | Posición: DEL | Lado: EXT | Ø int: 21.43 | Ø ext: 50.005 | Alt: 17.526 | ABS: NO,12649/610 | M 12649/610/Q | 4RR12649610 | M12649/10 | SET 3,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,EXT,21.43,50.005,17.526,21,50,17,NO
RCC64,RODAMIENTO,TOYOTA,4 RUNNER,90>,Motor: 2.4 D | Pieza: CONO/CUBETA | Posición: DEL | Lado: INT | Ø int: 34.92 | Ø ext: 65.09 | Alt: 18.034 | ABS: NO,48548/510 | LM 48548/510/Q | 4RR48548510 | LM48548/10 | SET 5,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,INT,34.92,65.09,18.034,34,65,18,NO
RCC2614,RODAMIENTO,TOYOTA,4 RUNNER,90>,Motor: 2.8 D / 3.0 D | Pieza: CONO/CUBETA | Posición: DEL | Lado: INT | Ø int: 45.242 | Ø ext: 73.431 | Alt: 19.558 | ABS: NO,102949/910 | LM 102949-Q/LM10 | 4RR102949 | L102949/10 | R169.15 | SET 47,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,INT,45.242,73.431,19.558,45,73,19,NO
RCC14A,RODAMIENTO,TOYOTA,CELICA,78>83,Pieza: CONO/CUBETA | Posición: DEL | Lado: EXT | Ø int: 19.05 | Ø ext: 45.237 | Alt: 15.494 | ABS: NO,11949/910 | LM 11949/910/Q | 4RR1949 | LM11949/10 | SET 2,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,EXT,19.05,45.237,15.494,19,45,15,NO
RCC33,RODAMIENTO,TOYOTA,CELICA,78>83,Pieza: CONO/CUBETA | Posición: DEL | Lado: INT | Ø int: 31.75 | Ø ext: 59.131 | Alt: 15.875 | ABS: NO,67048/010 | LM 67048/010/Q | 4RR67048010 | LM67048/10 | SET 6,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,INT,31.75,59.131,15.875,31,59,15,NO
RCC2631,RODAMIENTO,TOYOTA,COROLLA,78>83,Pieza: CONO/CUBETA | Posición: TRAS | Lado: EXT | Ø int: 17.462 | Ø ext: 39.878 | Alt: 13.843 | ABS: NO,11749/710 | LM 11749/710 | 4RR1749 | L11749/10 | SET 1,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,TRAS,EXT,17.462,39.878,13.843,17,39,13,NO
RCC53,RODAMIENTO,TOYOTA,COROLLA,78>83,Pieza: CONO/CUBETA | Posición: TRAS | Lado: INT | Ø int: 29 | Ø ext: 50.292 | Alt: 14.224 | ABS: NO,45449/410 | L 45449/410/Q | 4RR45449410 | L45449/10 | 518772A | SET 8,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,TRAS,INT,29,50.292,14.224,29,50,14,NO
RCC14A,RODAMIENTO,TOYOTA,CORONA,77>84,Pieza: CONO/CUBETA | Posición: DEL | Lado: EXT | Ø int: 19.05 | Ø ext: 45.237 | Alt: 15.494 | ABS: NO,11949/910 | LM 11949/910/Q | 4RR1949 | LM11949/10 | SET 2,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,EXT,19.05,45.237,15.494,19,45,15,NO
RCC33,RODAMIENTO,TOYOTA,CORONA,77>84,Pieza: CONO/CUBETA | Posición: DEL | Lado: INT | Ø int: 31.75 | Ø ext: 59.131 | Alt: 15.875 | ABS: NO,67048/010 | LM 67048/010/Q | 4RR67048010 | LM67048/10 | SET 6,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,INT,31.75,59.131,15.875,31,59,15,NO
RCC2614,RODAMIENTO,TOYOTA,LAND CRUSIER,90>00,Motor: 3.0 TD V6 / 4.2 TD | Pieza: CONO/CUBETA | Posición: DEL | Lado: INT | Ø int: 45.242 | Ø ext: 73.431 | Alt: 19.558 | ABS: NO,102949/910 | LM 102949-Q/LM10 | 4RR102949 | L102949/10 | R169.15 | SET 47,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,INT,45.242,73.431,19.558,45,73,19,NO
RR60,RODAMIENTO,TOYOTA,LAND CRUISER PRADO,05>,Pieza: PORTA MAZA | Posición: DEL | Lado: IZQ/DER | Ø int: 54 | Ø ext: 132 | Alt: 51 | ABS: NO | Obs: 4 AGUJERO / C/RODAMIENTO,2DUF054N-2E | VKBA6900 | 4RR0089 | PHU56010 | R141.17 | 713621240 | 515040,,,,,,CILBRAKE,,RODAMIENTOS,PORTA MAZA,DEL,IZQ/DER,54,132,51,54,132,51,NO
RCC32,RODAMIENTO,TOYOTA,HI ACE,90>97,Motor: 2.4 D | Pieza: CONO/CUBETA | Posición: DEL | Lado: EXT | Ø int: 21.43 | Ø ext: 50.005 | Alt: 17.526 | ABS: NO,12649/610 | M 12649/610/Q | 4RR12649610 | M12649/10 | SET 3,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,EXT,21.43,50.005,17.526,21,50,17,NO
RCC64,RODAMIENTO,TOYOTA,HI ACE,90>97,Motor: 2.4 D | Pieza: CONO/CUBETA | Posición: DEL | Lado: INT | Ø int: 34.92 | Ø ext: 65.09 | Alt: 18.034 | ABS: NO,48548/510 | LM 48548/510/Q | 4RR48548510 | LM48548/10 | SET 5,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,INT,34.92,65.09,18.034,34,65,18,NO
RCC32,RODAMIENTO,TOYOTA,HILUX 4X2,90>97,Motor: 2.4 D | Pieza: CONO/CUBETA | Posición: DEL | Lado: EXT | Ø int: 21.43 | Ø ext: 50.005 | Alt: 17.526 | ABS: NO,12649/610 | M 12649/610/Q | 4RR12649610 | M12649/10 | SET 3,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,EXT,21.43,50.005,17.526,21,50,17,NO
RCC64,RODAMIENTO,TOYOTA,HILUX 4X2,90>97,Motor: 2.4 D | Pieza: CONO/CUBETA | Posición: DEL | Lado: INT | Ø int: 34.92 | Ø ext: 65.09 | Alt: 18.034 | ABS: NO,48548/510 | LM 48548/510/Q | 4RR48548510 | LM48548/10 | SET 5,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,INT,34.92,65.09,18.034,34,65,18,NO
RCC2614,RODAMIENTO,TOYOTA,HILUX,92>05,Motor: 2.8 D / 3.0 D | Pieza: CONO/CUBETA | Posición: DEL | Lado: INT | Ø int: 45.242 | Ø ext: 73.431 | Alt: 19.558 | ABS: NO,102949/910 | LM 102949-Q/LM10 | 4RR102949 | L102949/10 | R169.15 | SET 47,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,INT,45.242,73.431,19.558,45,73,19,NO
RR60,RODAMIENTO,TOYOTA,HILUX 4X2,05>,Motor: 2.5 TD / 3.0 TD | Pieza: PORTA MAZA | Posición: DEL | Lado: IZQ/DER | Ø int: 54 | Ø ext: 132 | Alt: 51 | ABS: NO | Obs: 4 AGUJERO / C/RODAMIENTO,2DUF054N-2E | VKBA6900 | 4RR0089 | PHU56010 | R141.17 | 713621240 | 515040,,,,,,CILBRAKE,,RODAMIENTOS,PORTA MAZA,DEL,IZQ/DER,54,132,51,54,132,51,NO
RR60,RODAMIENTO,TOYOTA,HILUX 4X4,07>,Pieza: PORTA MAZA | Posición: DEL | Lado: IZQ/DER | Ø int: 54 | Ø ext: 132 | Alt: 51 | ABS: NO | Obs: 4 AGUJERO / C/RODAMIENTO,2DUF054N-2E | VKBA6900 | 4RR0089 | PHU56010 | R141.17 | 713621240 | 515040,,,,,,CILBRAKE,,RODAMIENTOS,PORTA MAZA,DEL,IZQ/DER,54,132,51,54,132,51,NO
RCC2614,RODAMIENTO,TOYOTA,HILUX SW4,92>05,Pieza: CONO/CUBETA | Posición: DEL | Lado: INT | Ø int: 45.242 | Ø ext: 73.431 | Alt: 19.558 | ABS: NO,102949/910 | LM 102949-Q/LM10 | 4RR102949 | L102949/10 | R169.15 | SET 47,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,INT,45.242,73.431,19.558,45,73,19,NO
RR60,RODAMIENTO,TOYOTA,HILUX SW4,05>,Pieza: PORTA MAZA | Posición: DEL | Lado: IZQ/DER | Ø int: 54 | Ø ext: 132 | Alt: 51 | ABS: NO | Obs: 4 AGUJERO / C/RODAMIENTO,2DUF054N-2E | VKBA6900 | 4RR0089 | PHU56010 | R141.17 | 713621240 | 515040,,,,,,CILBRAKE,,RODAMIENTOS,PORTA MAZA,DEL,IZQ/DER,54,132,51,54,132,51,NO
RCC14A,RODAMIENTO,VOLKSWAGEN,1500,82>91,Motor: 1.5 / 1.8 | Pieza: CONO/CUBETA | Posición: DEL | Lado: EXT | Ø int: 19.05 | Ø ext: 45.237 | Alt: 15.494 | ABS: NO,11949/910 | LM 11949/910/Q | 4RR1949 | LM11949/10 | SET 2,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,EXT,19.05,45.237,15.494,19,45,15,NO
RCC2640,RODAMIENTO,VOLKSWAGEN,1500,82>91,Motor: 1.5 / 1.8 | Pieza: CONO/CUBETA | Posición: DEL | Lado: INT | Ø int: 26.988 | Ø ext: 50.292 | Alt: 14.224 | ABS: NO,44649/610 | L 44649/610/Q | 4RR4649 | L44649/10 | SET 4,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,INT,26.988,50.292,14.224,26,50,14,NO
RR01,RODAMIENTO,VOLKSWAGEN,1500,82>91,Motor: 1.5 / 1.8 | Pieza: RUEDA | Posición: TRAS | Lado: IZQ/DER | Ø int: 35 | Ø ext: 72 | Alt: 21.5 | ABS: NO,RW 207 HHR | 2G-RW 507 J | 4RRRW507 | RW207CCR,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,TRAS,IZQ/DER,35,72,21.5,35,72,21,NO
RCC14A,RODAMIENTO,VOLKSWAGEN,1800,82>91,Motor: 1.5 / 1.8 | Pieza: CONO/CUBETA | Posición: DEL | Lado: EXT | Ø int: 19.05 | Ø ext: 45.237 | Alt: 15.494 | ABS: NO,11949/910 | LM 11949/910/Q | 4RR1949 | LM11949/10 | SET 2,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,EXT,19.05,45.237,15.494,19,45,15,NO
RCC2640,RODAMIENTO,VOLKSWAGEN,1800,82>91,Motor: 1.5 / 1.8 | Pieza: CONO/CUBETA | Posición: DEL | Lado: INT | Ø int: 26.988 | Ø ext: 50.292 | Alt: 14.224 | ABS: NO,44649/610 | L 44649/610/Q | 4RR4649 | L44649/10 | SET 4,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,INT,26.988,50.292,14.224,26,50,14,NO
RR01,RODAMIENTO,VOLKSWAGEN,1800,82>91,Motor: 1.5 / 1.8 | Pieza: RUEDA | Posición: TRAS | Lado: IZQ/DER | Ø int: 35 | Ø ext: 72 | Alt: 21.5 | ABS: NO,RW 207 HHR | 2G-RW 507 J | 4RRRW507 | RW207CCR,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,TRAS,IZQ/DER,35,72,21.5,35,72,21,NO
RR32,RODAMIENTO,VOLKSWAGEN,AMAROK,10>,Motor: 2.0 TDI | Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 49 | Ø ext: 88 | Alt: 0 | ABS: NO | Obs: VER MAGNETICO!!,713610930 | VKBA6746 | 4RR6746MK | R154.65,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,49,88,0,49,88,0,NO
RR50A,RODAMIENTO,VOLKSWAGEN,CADDY,98>,Motor: 1.6 / 1.9 D | Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 40 | Ø ext: 72 | Alt: 37 | ABS: NO,F 110457 | BAHB311443B | 4RR311443 | PW40720037CS | GB12320S01 | 566719,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,40,72,37,40,72,37,NO
RCC14A,RODAMIENTO,VOLKSWAGEN,CADDY,98>,Motor: 1.6 / 1.9 D | Pieza: CONO/CUBETA | Posición: DEL | Lado: EXT | Ø int: 19.05 | Ø ext: 45.237 | Alt: 15.494 | ABS: NO,11949/910 | LM 11949/910/Q | 4RR1949 | LM11949/10 | SET 2,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,EXT,19.05,45.237,15.494,19,45,15,NO
RCC52,RODAMIENTO,VOLKSWAGEN,CADDY,98>,Motor: 1.6 / 1.9 D | Pieza: CONO/CUBETA | Posición: TRAS | Lado: INT/EXT | Ø int: 29 | Ø ext: 50.308 | Alt: 17.5 | ABS: NO,BT1B 329013 Q | BT1B 329013 A/Q | 4RR329013 | 329013 | XC110240CG / L45410 | 572428,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,TRAS,INT/EXT,29,50.308,17.5,29,50,17,NO
RR06,RODAMIENTO,VOLKSWAGEN,CARAT,87>92,Motor: 1.8 / 2.0 | Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 39 | Ø ext: 68.07 | Alt: 37 | ABS: NO,RE 45747 | BAHB 311315 AD | 4RR311315 | PW39680037CS | 540733 | R170.07 | 713610160 | 510024,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,39,68.07,37,39,68,37,NO
RR50,RODAMIENTO,VOLKSWAGEN,CARAT,93>,Motor: 1.8 / 2.0 | Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 39 | Ø ext: 72 | Alt: 37 | ABS: NO,F 110622 | BAH-0036 | 4RR311396 | PW39720037CS | GB12776 | 542186CA | 513113,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,39,72,37,39,72,37,NO
RCC2631,RODAMIENTO,VOLKSWAGEN,CARAT,87>,Motor: 1.8 / 2.0 | Pieza: CONO/CUBETA | Posición: TRAS | Lado: EXT | Ø int: 17.462 | Ø ext: 39.878 | Alt: 13.843 | ABS: NO,11749/710 | LM 11749/710 | 4RR1749 | L11749/10 | SET 1,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,TRAS,EXT,17.462,39.878,13.843,17,39,13,NO
RCC53,RODAMIENTO,VOLKSWAGEN,CARAT,87>,Motor: 1.8 / 2.0 | Pieza: CONO/CUBETA | Posición: TRAS | Lado: INT | Ø int: 29 | Ø ext: 50.292 | Alt: 14.224 | ABS: NO,45449/410 | L 45449/410/Q | 4RR45449410 | L45449/10 | 518772A | SET 8,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,TRAS,INT,29,50.292,14.224,29,50,14,NO
RCC54,RODAMIENTO,VOLKSWAGEN,CARAT,87>92,Motor: 1.8 / 2.0 | Pieza: CONO/CUBETA | Posición: TRAS | Lado: INT/EXT | Ø int: 17.462 / 29.000 | Ø ext: 39.878 / 50.292 | Alt: 13.843 / 14.732 | ABS: NO | Obs: KIT (11749/710 + 45449/410 + GRASA + RETEN),14529 | VKBA4529 | 4RR4429K,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,TRAS,INT/EXT,17.462 / 29.000,39.878 / 50.292,13.843 / 14.732,,,,NO
RR50,RODAMIENTO,VOLKSWAGEN,CROSS FOX,05>,Motor: 1.6 | Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 39 | Ø ext: 72 | Alt: 37 | ABS: NO,F 110622 | BAH-0036 | 4RR311396 | PW39720037CS | GB12776 | 542186CA | 513113,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,39,72,37,39,72,37,NO
RR50,RODAMIENTO,VOLKSWAGEN,FOX,03>,Motor: 1.6 / 1.9 SDI | Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 39 | Ø ext: 72 | Alt: 37 | ABS: NO,F 110622 | BAH-0036 | 4RR311396 | PW39720037CS | GB12776 | 542186CA | 513113,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,39,72,37,39,72,37,NO
RR52,RODAMIENTO,VOLKSWAGEN,FOX,,Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 35 | Ø ext: 66 | Alt: 37 | ABS: NO | Obs: C/ MAGNETICO,XGB 44519 | VKBA6766,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,35,66,37,35,66,37,NO
RCC2631,RODAMIENTO,VOLKSWAGEN,GACEL,83>,Motor: 1.6 / 1.6 D / 1.8 | Pieza: CONO/CUBETA | Posición: TRAS | Lado: EXT | Ø int: 17.462 | Ø ext: 39.878 | Alt: 13.843 | ABS: NO,11749/710 | LM 11749/710 | 4RR1749 | L11749/10 | SET 1,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,TRAS,EXT,17.462,39.878,13.843,17,39,13,NO
RCC53,RODAMIENTO,VOLKSWAGEN,GACEL,83>,Motor: 1.6 / 1.6 D / 1.8 | Pieza: CONO/CUBETA | Posición: TRAS | Lado: INT | Ø int: 29 | Ø ext: 50.292 | Alt: 14.224 | ABS: NO,45449/410 | L 45449/410/Q | 4RR45449410 | L45449/10 | 518772A | SET 8,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,TRAS,INT,29,50.292,14.224,29,50,14,NO
RCC54,RODAMIENTO,VOLKSWAGEN,GACEL,83>95,Motor: 1.6 / 1.6 D / 1.8 | Pieza: CONO/CUBETA | Posición: TRAS | Lado: INT/EXT | Ø int: 17.462 / 29.000 | Ø ext: 39.878 / 50.292 | Alt: 13.843 / 14.732 | ABS: NO | Obs: KIT (11749/710 + 45449/410 + GRASA + RETEN),14529 | VKBA4529 | 4RR4429K,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,TRAS,INT/EXT,17.462 / 29.000,39.878 / 50.292,13.843 / 14.732,,,,NO
RR06,RODAMIENTO,VOLKSWAGEN,GACEL,83>93,Motor: 1.6 / 1.6 D / 1.8 | Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 39 | Ø ext: 68.07 | Alt: 37 | ABS: NO,RE 45747 | BAHB 311315 AD | 4RR311315 | PW39680037CS | 540733 | R170.07 | 713610160 | 510024,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,39,68.07,37,39,68,37,NO
RR50,RODAMIENTO,VOLKSWAGEN,GACEL,94>,Motor: 1.6 / 1.6 D / 1.8 | Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 39 | Ø ext: 72 | Alt: 37 | ABS: NO,F 110622 | BAH-0036 | 4RR311396 | PW39720037CS | GB12776 | 542186CA | 513113,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,39,72,37,39,72,37,NO
RR53,RODAMIENTO,VOLKSWAGEN,GOL,,Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 45 | Ø ext: 82 | Alt: 42 | ABS: NO,713678950 | VKBA6636,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,45,82,42,45,82,42,NO
RR88,RODAMIENTO,VOLKSWAGEN,GOL,,Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 37 | Ø ext: 72 | Alt: 37 | ABS: NO | Obs: C/ MAGNETICO,XGB 40706 | BAH-0055 AAX | 4RR40706M,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,37,72,37,37,72,37,NO
RCC2631,RODAMIENTO,VOLKSWAGEN,GOL,91>,Pieza: CONO/CUBETA | Posición: TRAS | Lado: EXT | Ø int: 17.462 | Ø ext: 39.878 | Alt: 13.843 | ABS: NO,11749/710 | LM 11749/710 | 4RR1749 | L11749/10 | SET 1,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,TRAS,EXT,17.462,39.878,13.843,17,39,13,NO
RCC53,RODAMIENTO,VOLKSWAGEN,GOL,91>,Pieza: CONO/CUBETA | Posición: TRAS | Lado: INT | Ø int: 29 | Ø ext: 50.292 | Alt: 14.224 | ABS: NO,45449/410 | L 45449/410/Q | 4RR45449410 | L45449/10 | 518772A | SET 8,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,TRAS,INT,29,50.292,14.224,29,50,14,NO
RCC54,RODAMIENTO,VOLKSWAGEN,GOL,91>,Pieza: CONO/CUBETA | Posición: TRAS | Lado: INT/EXT | Ø int: 17.462 / 29.000 | Ø ext: 39.878 / 50.292 | Alt: 13.843 / 14.732 | ABS: NO | Obs: KIT (11749/710 + 45449/410 + GRASA + RETEN),14529 | VKBA4529 | 4RR4429K,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,TRAS,INT/EXT,17.462 / 29.000,39.878 / 50.292,13.843 / 14.732,,,,NO
RR06,RODAMIENTO,VOLKSWAGEN,GOL,91>93,Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 39 | Ø ext: 68.07 | Alt: 37 | ABS: NO,RE 45747 | BAHB 311315 AD | 4RR311315 | PW39680037CS | 540733 | R170.07 | 713610160 | 510024,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,39,68.07,37,39,68,37,NO
