codigo,producto,marca,modelo,anio,info,oem,ficha_medidas,ficha_oem,ficha_info,imagen_producto,url_ficha,fuente,titulo,categoria,boca_chica,boca_grande,largo,posicion,lado,dimensiones
32061,FUELLE,AUDI / VOLKSWAGEN,A3 / A4 / GOLF / TIGUAN,00>,KIT DE SUSPENSION AUDI A3 / A4 - VOLKWAGEN GOLF (00…) -TIGUAN (08...),357413175A / 1J0412303,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32061-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32061/,SERRAT,Código: 32061,SUSPENSIÓN,,,,DELANTERA,,
32062,FUELLE,FIAT,DUNA / FIORINO / UNO,95>01,KIT DE SUSPENSION FIAT DUNA (95-01) - FIORINO (87…) - UNO (93…),7521937 / 7511994,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32062-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32062/,SERRAT,Código: 32062,SUSPENSIÓN,,,,DELANTERA,,
32063,FUELLE,FIAT,DUNA / UNO,87>95,KIT DE SUSPENSION FIAT DUNA (87-95) - UNO 1.5 (93…),7511231 / 7511994,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32063-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32063/,SERRAT,Código: 32063,SUSPENSIÓN,,,,DELANTERA,,
32064,FUELLE,FIAT,DUNA / FIORINO / UNO,87>95,KIT DE SUSPENSION FIAT DUNA (87-95) - FIORINO (87…) - UNO (…92),7559045 / 7544834,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32064-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32064/,SERRAT,Código: 32064,SUSPENSIÓN,,,,DELANTERA,,
32066,FUELLE,MERCEDEZ BENZ,CLASE A,99>,KIT DE SUSPENSION MERCEDES BENZ CLASSE A (99…),1683230192 / A1683230192,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32066-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32066/,SERRAT,Código: 32066,SUSPENSIÓN,,,,DELANTERA,,
32068,FUELLE,FIAT,MAREA,98>07,KIT DE SUSPENSION FIAT MAREA 2.0 (98-07),46432398 / 46555041,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32068-kit-40004-tope-10918-fuelle-ya-esta-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32068/,SERRAT,Código: 32068,SUSPENSIÓN,,,,DELANTERA,,
32069,FUELLE,FIAT,MAREA,98>07,KIT DE SUSPENSION FIAT MAREA 2.4 (98-07),46555041 / 46553574,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32069-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32069/,SERRAT,Código: 32069,SUSPENSIÓN,,,,DELANTERA,,
32070,FUELLE,CITROËN / PEUGEOT,307 / C4 / C5,01>12,KIT DE SUSPENSION PEUGEOT 307 (01-12) / CITROEN C4 (07..) - C5 (02-09) -,525442 / 525442,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32070-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32070/,SERRAT,Código: 32070,SUSPENSIÓN,,,,TRASERA,,
32071,FUELLE,CHEVROLET,VECTRA,,KIT DE SUSPENSION CHEVROLET VECTRA (...96),90279302 / 90236990,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32071-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32071/,SERRAT,Código: 32071,SUSPENSIÓN,,,,DELANTERA,,
32072,FUELLE,HYUNDAI,SANTA FE / TUCSON,05>,KIT DE SUSPENSION HYUNDAI TUCSON (05…) - SANTA FE (01…),5462626000,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32072-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32072/,SERRAT,Código: 32072,SUSPENSIÓN,,,,DELANTERA,,
32073,FUELLE,HYUNDAI,SANTA FE / TUCSON,05>,KIT DE SUSPENSION HYUNDAI TUCSON (05…) - SANTA FE (01…),546262-9100,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32073-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32073/,SERRAT,Código: 32073,SUSPENSIÓN,,,,TRASERA,,
32074,FUELLE,NISSAN,TIIDA,07>14,KIT DE SUSPENSION NISSAN TIIDA (07-14),54050ZE70A,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32074-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32074/,SERRAT,Código: 32074,SUSPENSIÓN,,,,DELANTERA,,
32075,FUELLE,NISSAN,TIIDA,07>14,KIT DE SUSPENSION NISSAN TIIDA (07-14),552403U000,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32075-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32075/,SERRAT,Código: 32075,SUSPENSIÓN,,,,TRASERA,,
32076,FUELLE,NISSAN,SENTRA,91>,KIT DE SUSPENSION NISSAN SENTRA 2.0 (91…),54050ET000,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32076-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32076/,SERRAT,Código: 32076,SUSPENSIÓN,,,,DELANTERA,,
32077,FUELLE,RENAULT,MEGANE,97>03,KIT DE SUSPENSION RENAULT MEGANE (97-03),820-0040073,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32077-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32077/,SERRAT,Código: 32077,SUSPENSIÓN,,,,DELANTERA,,
32078,FUELLE,FIAT,ARGO / CRONOS / IDEA / LINEA / MOBI / PUNTO / SIENA,05>,KIT DE SUSPENSION FIAT PUNTO ( 07…) - IDEA (05…) - LINEA (08…) - GRAN SIENA (08…) -ARGO (17…) - CRONOS (18…) - MOBI (10…),,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32078-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32078/,SERRAT,Código: 32078,SUSPENSIÓN,,,,TRASERA,,
32079,FUELLE,FORD,FOCUS / S-MAX,06>15,KIT DE SUSPENSION FORD FOCUS (08…) - S MAX (06-15),9N555K570AA,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32079-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32079/,SERRAT,Código: 32079,SUSPENSIÓN,,,,TRASERA,,
32080,FUELLE,FORD,FOCUS / S-MAX,06>15,KIT DE SUSPENSION FORD FOCUS (08…) - S MAX (06-15),9N553K100BA,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32080-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32080/,SERRAT,Código: 32080,SUSPENSIÓN,,,,DELANTERA,,
32081,FUELLE,FIAT,IDEA,05>08,KIT DE SUSPENSION FIAT IDEA (05-08),51788531,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32081-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32081/,SERRAT,Código: 32081,SUSPENSIÓN,,,,TRASERA,,
32082,FUELLE,CHEVROLET,CORSA 2 / MERIVA,02>11,KIT DE SUSPENSION CHEVROLET- CORSA 2 (02-11) MERIVA (03-13) C/ABS,90468618 / 93325572,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32082-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32082/,SERRAT,Código: 32082,SUSPENSIÓN,,,,DELANTERA,,
32083,FUELLE,CHEVROLET,MERIVA,03>13,KIT DE SUSPENSION CHEVROLET- MERIVA (03-13) - (S/ABS),93393101 / 90468618,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32083-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32083/,SERRAT,Código: 32083,SUSPENSIÓN,,,,DELANTERA,,
32084,FUELLE,CHEVROLET,VECTRA,97>06,KIT DE SUSPENSION CHEVROLET- VECTRA (97-06),90468618 / 93361440,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32084-32111-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32084/,SERRAT,Código: 32084,SUSPENSIÓN,,,,DELANTERA,,
32085,FUELLE,CHEVROLET,VECTRA / ZAFIRA,07>,KIT DE SUSPENSION CHEVROLET - VECTRA (07...) ZAFIRA (04...),90468618 / 93361440,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32086-32112-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32085/,SERRAT,Código: 32085,SUSPENSIÓN,,,,DELANTERA,,
32086,FUELLE,CHEVROLET,ZAFIRA,01>03,KIT DE SUSPENSION CHEVROLET ZAFIRA (01-03),93300861 / 90468618,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32086-32112-2-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32086/,SERRAT,Código: 32086,SUSPENSIÓN,,,,DELANTERA,,
32087,FUELLE,CITROËN / PEUGEOT,301 / C-ELYSSE / C3 / C4 / C5,02>09,KIT DE SUSP. DEL. CITROEN C3 (03…) -C4 (07…) -C5 (02-09) - C ELYSSE (16…) / PEUGEOT 301 (16…),503372 / 525413,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32087-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32087/,SERRAT,Código: 32087,SUSPENSIÓN,,,,DELANTERA,,
32088,FUELLE,VOLKSWAGEN,VENTO,05>08,KIT DE SUSPENSION VOLKSWAGEN VENTO (05-08),1K0-511-353P,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32088-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32088/,SERRAT,Código: 32088,SUSPENSIÓN,,,,TRASERA,,
32089,FUELLE,VOLKSWAGEN,VENTO,08>,KIT DE SUSPENSION VOLKSWAGEN VENTO 133mm (08…),1K0-511-353M,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32089-escala-reducida-1.jpg,https://serratsrl.com.ar/producto/codigo-32089/,SERRAT,Código: 32089,SUSPENSIÓN,,,,TRASERA,,
32090,FUELLE,VOLKSWAGEN,VENTO,08>,KIT DE SUSPENSION VOLKSWAGEN VENTO 118mm (08…),1K0-511-353N,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32090-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32090/,SERRAT,Código: 32090,SUSPENSIÓN,,,,TRASERA,,
32091,FUELLE,VOLKSWAGEN,VENTO,08>,KIT DE SUSPENSION VOLKSWAGEN VENTO 70mm (08…),1K0-412-303B,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32091-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32091/,SERRAT,Código: 32091,SUSPENSIÓN,,,,DELANTERA,,
32092,FUELLE,VOLKSWAGEN,VENTO,08>,KIT DE SUSPENSION VOLKSWAGEN VENTO 55mm (08…),1K0-412-303-E,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32092-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32092/,SERRAT,Código: 32092,SUSPENSIÓN,,,,DELANTERA,,
32093,FUELLE,VOLKSWAGEN,VENTO,05>08,KIT DE SUSPENSION VOLKSWAGEN VENTO (05-08),1K0-412-303-G,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32093-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32093/,SERRAT,Código: 32093,SUSPENSIÓN,,,,DELANTERA,,
32094,FUELLE,FORD,ECOSPORT / FIESTA,11>,KIT DE SUSPENSION FORD FIESTA (11…) - ECOESPORT (11…),AE81-5K570-A,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32094-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32094/,SERRAT,Código: 32094,SUSPENSIÓN,,,,TRASERA,,
32095,FUELLE,FORD,ECOSPORT / FIESTA,11>,KIT DE SUSPENSION FORD FIESTA (11…) - ECOESPORT (11…),BE82-3020-A,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/KIT-SUSPENSION_-32095-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32095/,SERRAT,Código: 32095,SUSPENSIÓN,,,,DELANTERA,,
32096,FUELLE,RENAULT,TRAFIC,95>,Detalle: | | Detalle: KIT DE SUSPENSION REANULT TRAFIC (95…) | | Lado/Posición: | | Delantera. | | Contenido: | 1 Topes. 1 Fuelle. | | |,7700714835,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32096-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32096/,SERRAT,Código: 32096,SUSPENSIÓN,,,,DELANTERA,,
32097,FUELLE,TOYOTA,ETIOS,13>,KIT DE SUSPENSION TOYOTA ETIOS 1.5 (13…),48331-0D080,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32097-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32097/,SERRAT,Código: 32097,SUSPENSIÓN,,,,DELANTERA,,
32098,FUELLE,TOYOTA,ETIOS,13>,KIT DE SUSPENSION TOYOTA ETIOS 1.5 (13…),48750-0D090,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32098-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32098/,SERRAT,Código: 32098,SUSPENSIÓN,,,,TRASERA,,
32099,FUELLE,CHEVROLET,COBALT / ONIX / PRISMA / SONIC / SPIN,12>,KIT DE SUSPENSION CHEVROLET SONIC (12…) - COBALT (13…) - SPIN (12…) - ONIX (13…) - PRISMA (11…),52036892 / 95943130,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32099-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32099/,SERRAT,Código: 32099,SUSPENSIÓN,,,,TRASERA,,
32100,FUELLE,CHEVROLET,COBALT / ONIX / PRISMA / SONIC / SPIN,12>,KIT DE SUSPENSION CHEVROLET SONIC (12…) - COBALT (13…) - SPIN (12…) - ONIX (13…) -PRISMA (11…),52028562 / 520410447,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32100-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32100/,SERRAT,Código: 32100,SUSPENSIÓN,,,,DELANTERA,,
32101,FUELLE,CHEVROLET,CRUZE / TRACKER,12>,KIT DE SUSPENSION CHEVROLET CRUZE (12…) - TRAKER (13…),13356026,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32101-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32101/,SERRAT,Código: 32101,SUSPENSIÓN,,,,DELANTERA,,
32102,FUELLE,CHEVROLET,CRUZE / TRACKER,12>,KIT DE SUSPENSION CHEVROLET CRUZE (12…) - TRAKER (13…),13251764,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32102-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32102/,SERRAT,Código: 32102,SUSPENSIÓN,,,,TRASERA,,
32103,FUELLE,RENAULT,MASTER III,13>,KIT DE SUSPENSION RENAULT MASTER III (13…),540500011R,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32103-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32103/,SERRAT,Código: 32103,SUSPENSIÓN,,,,DELANTERA,,
32104,FUELLE,FIAT,PALIO / SIENA / UNO,12>,KIT DE SUSPENSION FIAT PALIO (12…) - SIENA (12…) - UNO (12…),51840648,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32104-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32104/,SERRAT,Código: 32104,SUSPENSIÓN,,,,TRASERA,,
32105,FUELLE,RENAULT,DUSTER / LOGAN I/II / OROCH / SANDERO I/II,11>,KIT DE SUSPENSION RENAULT DUSTER (11…) - OROCH (17…) - LOGAN I/II (07…) - SANDERO I/II (08…),8200723753,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32105-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32105/,SERRAT,Código: 32105,SUSPENSIÓN,,,,TRASERA,,
32106,FUELLE,PEUGEOT,3008 / 308 / 406 / 408,96>05,KIT DE SUSPENSION PEUGEOT 408 (11...) - 308 (09…) - 406 (96-05) - 3008 (10…),525442,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32106-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32106/,SERRAT,Código: 32106,SUSPENSIÓN,,,,TRASERA,,
32107,FUELLE,HONDA,CITY / NEW CIVIC / NEW FIT,07>09,KIT DE SUSPENSION HONDA NEW FIT (07-09) - CITY (09…) - NEW CIVIC (10…),51-722TJO-M01,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32107-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32107/,SERRAT,Código: 32107,SUSPENSIÓN,,,,DELANTERA,,
32108,FUELLE,FIAT,ARGO / CRONOS / DOBLO / QUBO,10>,KIT DE SUSPENSION FIAT DOBLO (10…) - ARGO (17…) - - CRONOS (18…) - QUBO (08...),46466619 / 46804120,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32108-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32108/,SERRAT,Código: 32108,SUSPENSIÓN,,,,DELANTERA,,
32110,FUELLE,CHEVROLET,AGILE / AVEO,09>,KIT DE SUSPENSION CHEVROLET AGILE (09…) - AVEO (08...),90223012 / 93366792,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32110-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32110/,SERRAT,Código: 32110,SUSPENSIÓN,,,,TRASERA,,
32111,FUELLE,CHEVROLET,ASTRA / VECTRA,99>11,KIT SUSP. DEL. CHEVROLET ASTRA (99-11) - VECTRA (96-00),90468618 / 93242870,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32084-32111-1-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32111/,SERRAT,Código: 32111,SUSPENSIÓN,,,,DELANTERA,,
32112,FUELLE,CHEVROLET,ASTRA / ZAFIRA,01>,KIT SUSP. DEL. CHEVROLET ASTRA (01…) - ZAFIRA (01…),90468618 / 93300861,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32086-32112-3-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32112/,SERRAT,Código: 32112,SUSPENSIÓN,,,,DELANTERA,,
32113,FUELLE,CHEVROLET,ASTRA / VECTRA / ZAFIRA,02>03,KIT SUSP. DEL. CHEVROLET ASTRA AUT.(02…) - VECTRA (02-03) - ZAFIRA AUT.(03…),90468618 / 93361440,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32083-1-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32113/,SERRAT,Código: 32113,SUSPENSIÓN,,,,DELANTERA,,
32114,FUELLE,NISSAN,MARCH / VERSA,12>,KIT DE SUSPENSION NISSAN MARCH (12…) - VERSA (13…),540501HJOA,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32114-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32114/,SERRAT,Código: 32114,SUSPENSIÓN,,,,DELANTERA,,
32115,FUELLE,NISSAN,MARCH / VERSA,12>,KIT DE SUSPENSION NISSAN MARCH (12…) - VERSA (13…),552401HJOB,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32115-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32115/,SERRAT,Código: 32115,SUSPENSIÓN,,,,TRASERA,,
32116,FUELLE,FIAT,UNO,10>12,KIT DE SUSPENSION FIAT UNO (10-12),,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/WhatsApp-Image-2024-12-02-at-12.06.17.jpeg,https://serratsrl.com.ar/producto/codigo-32116/,SERRAT,Código: 32116,SUSPENSIÓN,,,,DELANTERA,,
32117,FUELLE,FIAT,500 / ARGO / CRONOS / MOBI / PALIO / SIENA / UNO,13>,KIT DE SUSPENSION FIAT NOVO UNO (13…) - PALIO (12…) - GRAN SIENA ( 13…) - MOBI (…) - ARGO (16…) - CRONOS (16…) - 500 (12…),,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32117-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32117/,SERRAT,Código: 32117,SUSPENSIÓN,,,,DELANTERA,,
32118,FUELLE,FIAT,PUNTO,08>,KIT DE SUSPENSION FIAT PUNTO (08…),,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32118-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32118/,SERRAT,Código: 32118,SUSPENSIÓN,,,,DELANTERA,,
32119,FUELLE,FIAT,LINEA,08>,KIT DE SUSPENSION FIAT LINEA (08…),,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32119-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32119/,SERRAT,Código: 32119,SUSPENSIÓN,,,,DELANTERA,,
32120,FUELLE,CHEVROLET,CAPTIVA,08>,KIT DE SUSPENSION CHEVROLET CAPTIVA (08…),,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32120-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32120/,SERRAT,Código: 32120,SUSPENSIÓN,,,,DELANTERA,,
32121,FUELLE,HONDA,ACCORD / CIVIC,96>99,KIT DE SUSPENSION HONDA CIVIC (96-99) - ACCORD (93-02),,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32121-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32121/,SERRAT,Código: 32121,SUSPENSIÓN,,,,DELANTERA,,
32122,FUELLE,HONDA,CIVIC,00>06,KIT DE SUSPENSION HONDA CIVIC (00-06),,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32122.jpg,https://serratsrl.com.ar/producto/codigo-32122/,SERRAT,Código: 32122,SUSPENSIÓN,,,,DELANTERA,,
32123,FUELLE,HONDA,FIT,,KIT DE SUSPENSION HONDA FIT (…08),,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32123-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32123/,SERRAT,Código: 32123,SUSPENSIÓN,,,,DELANTERA,,
32124,FUELLE,TOYOTA,COROLLA,93>97,KIT DE SUSPENSION TOYOTA COROLLA (93-97),,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32124-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32124/,SERRAT,Código: 32124,SUSPENSIÓN,,,,DELANTERA,,
32125,FUELLE,TOYOTA,COROLLA,98>02,KIT DE SUSPENSION TOYOTA COROLLA (98-02),,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32125-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32125/,SERRAT,Código: 32125,SUSPENSIÓN,,,,DELANTERA,,
32126,FUELLE,TOYOTA,COROLLA,02>07,KIT DE SUSPENSION TOYOTA COROLLA (02-07),,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32126-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32126/,SERRAT,Código: 32126,SUSPENSIÓN,,,,DELANTERA,,
32127,FUELLE,TOYOTA,COROLLA,92>02,KIT DE SUSPENSION TOYOTA COROLLA (92-02),,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32127-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32127/,SERRAT,Código: 32127,SUSPENSIÓN,,,,TRASERA,,
32128,FUELLE,TOYOTA,COROLLA,02>07,KIT DE SUSPENSION TOYOTA COROLLA (02-07),,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32128-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32128/,SERRAT,Código: 32128,SUSPENSIÓN,,,,TRASERA,,
32129,FUELLE,VOLKSWAGEN,UP,14>,KIT DE SUSPENSION VOLKSWAGEN UP (14…),1SO-513425-A,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32129-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32129/,SERRAT,Código: 32129,SUSPENSIÓN,,,,TRASERA,,
32130,FUELLE,FIAT,TORO,,KIT DE SUSPENSION FIAT TORO (16….),,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32130-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32130/,SERRAT,Código: 32130,SUSPENSIÓN,,,,DELANTERA,,
32131,FUELLE,FIAT,TORO,16>,KIT DE SUSPENSION FIAT TORO (16…),,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32131-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32131/,SERRAT,Código: 32131,SUSPENSIÓN,,,,TRASERA,,
32132,FUELLE,JEEP,RENEGADE,,KIT DE SUSPENSION JEEP RENEGADE (15….),,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32132-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32132/,SERRAT,Código: 32132,SUSPENSIÓN,,,,DELANTERA,,
32133,FUELLE,JEEP,RENEGADE,15>,KIT DE SUSPENSION JEEP RENEGADE (15…),,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32133-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32133/,SERRAT,Código: 32133,SUSPENSIÓN,,,,TRASERA,,
32134,FUELLE,FORD,RANGER,21>,KIT DE SUSP. DEL.FORD RANGER (21...) | | Lado / posición: | Delantero,JB3Z-18198-A,,,,https://serratsrl.com.ar/wp-content/uploads/2024/11/32134-rotated.jpg,https://serratsrl.com.ar/producto/auto-draft-4/,SERRAT,Código: 32134,SUSPENSIÓN,22,64,172,DELANTERO,,22 x 64 x 172
32135,FUELLE,HYUNDAI,ACCENT / ELANTRA / HB20,12>14,KIT DE SUSP. HYUNDAI HB 20 (12…) - ACCENT (12-14) - ELANTRA (11-13),,,,,https://serratsrl.com.ar/wp-content/uploads/2025/05/32135-1.jpeg,https://serratsrl.com.ar/producto/auto-draft-15/,SERRAT,Código: 32135,SUSPENSIÓN,,,,DELANTERA,,
32136,FUELLE,HYUNDAI,HB20,12>,KIT DE SUSP. HYUNDAI HB 20 (12…),,,,,https://serratsrl.com.ar/wp-content/uploads/2025/05/32136-1.jpeg,https://serratsrl.com.ar/producto/auto-draft-16/,SERRAT,Código: 32136,SUSPENSIÓN,,,,TRASERA,,
