codigo,producto,ficha_anio,ficha_info,ficha_oem,ficha_medidas,imagen_producto,url_ficha,fuente,titulo,categoria,boca_chica,boca_grande,largo,posicion,lado,dimensiones
32066,FUELLE,99>,KIT DE SUSPENSION MERCEDES BENZ CLASSE A (99…) | 1683230192 / A1683230192,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32066-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32066/,SERRAT,Código: 32066,SUSPENSIÓN,,,,DELANTERA,,
32068,FUELLE,98>07,KIT DE SUSPENSION FIAT MAREA 2.0 (98-07) | 46432398 / 46555041,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32068-kit-40004-tope-10918-fuelle-ya-esta-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32068/,SERRAT,Código: 32068,SUSPENSIÓN,,,,DELANTERA,,
32069,FUELLE,98>07,KIT DE SUSPENSION FIAT MAREA 2.4 (98-07) | 46555041 / 46553574,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32069-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32069/,SERRAT,Código: 32069,SUSPENSIÓN,,,,DELANTERA,,
32070,FUELLE,01>12,KIT DE SUSPENSION PEUGEOT 307 (01-12) / CITROEN C4 (07..) - C5 (02-09) - | 525442 / 525442,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32070-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32070/,SERRAT,Código: 32070,SUSPENSIÓN,,,,TRASERA,,
32071,FUELLE,,KIT DE SUSPENSION CHEVROLET VECTRA (...96) | 90279302 / 90236990,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32071-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32071/,SERRAT,Código: 32071,SUSPENSIÓN,,,,DELANTERA,,
32072,FUELLE,05>,KIT DE SUSPENSION HYUNDAI TUCSON (05…) - SANTA FE (01…),5462626000,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32072-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32072/,SERRAT,Código: 32072,SUSPENSIÓN,,,,DELANTERA,,
32073,FUELLE,05>,KIT DE SUSPENSION HYUNDAI TUCSON (05…) - SANTA FE (01…),546262-9100,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32073-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32073/,SERRAT,Código: 32073,SUSPENSIÓN,,,,TRASERA,,
32074,FUELLE,07>14,KIT DE SUSPENSION NISSAN TIIDA (07-14),54050ZE70A,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32074-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32074/,SERRAT,Código: 32074,SUSPENSIÓN,,,,DELANTERA,,
32075,FUELLE,07>14,KIT DE SUSPENSION NISSAN TIIDA (07-14),552403U000,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32075-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32075/,SERRAT,Código: 32075,SUSPENSIÓN,,,,TRASERA,,
32076,FUELLE,91>,KIT DE SUSPENSION NISSAN SENTRA 2.0 (91…),54050ET000,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32076-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32076/,SERRAT,Código: 32076,SUSPENSIÓN,,,,DELANTERA,,
32077,FUELLE,97>03,KIT DE SUSPENSION RENAULT MEGANE (97-03),820-0040073,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32077-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32077/,SERRAT,Código: 32077,SUSPENSIÓN,,,,DELANTERA,,
32078,FUELLE,05>,KIT DE SUSPENSION FIAT PUNTO ( 07…) - IDEA (05…) - LINEA (08…) - GRAN SIENA (08…) -ARGO (17…) - CRONOS (18…) - MOBI (10…),,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32078-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32078/,SERRAT,Código: 32078,SUSPENSIÓN,,,,TRASERA,,
32079,FUELLE,06>15,KIT DE SUSPENSION FORD FOCUS (08…) - S MAX (06-15),9N555K570AA,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32079-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32079/,SERRAT,Código: 32079,SUSPENSIÓN,,,,TRASERA,,
32080,FUELLE,06>15,KIT DE SUSPENSION FORD FOCUS (08…) - S MAX (06-15),9N553K100BA,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32080-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32080/,SERRAT,Código: 32080,SUSPENSIÓN,,,,DELANTERA,,
32081,FUELLE,05>08,KIT DE SUSPENSION FIAT IDEA (05-08),51788531,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32081-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32081/,SERRAT,Código: 32081,SUSPENSIÓN,,,,TRASERA,,
32082,FUELLE,02>11,KIT DE SUSPENSION CHEVROLET- CORSA 2 (02-11) MERIVA (03-13) C/ABS | 90468618 / 93325572,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32082-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32082/,SERRAT,Código: 32082,SUSPENSIÓN,,,,DELANTERA,,
32083,FUELLE,03>13,KIT DE SUSPENSION CHEVROLET- MERIVA (03-13) - (S/ABS) | 93393101 / 90468618,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32083-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32083/,SERRAT,Código: 32083,SUSPENSIÓN,,,,DELANTERA,,
32084,FUELLE,97>06,KIT DE SUSPENSION CHEVROLET- VECTRA (97-06) | 90468618 / 93361440,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32084-32111-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32084/,SERRAT,Código: 32084,SUSPENSIÓN,,,,DELANTERA,,
32085,FUELLE,07>,KIT DE SUSPENSION CHEVROLET - VECTRA (07...) ZAFIRA (04...) | 90468618 / 93361440,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32086-32112-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32085/,SERRAT,Código: 32085,SUSPENSIÓN,,,,DELANTERA,,
32086,FUELLE,01>03,KIT DE SUSPENSION CHEVROLET ZAFIRA (01-03) | 93300861 / 90468618,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32086-32112-2-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32086/,SERRAT,Código: 32086,SUSPENSIÓN,,,,DELANTERA,,
32087,FUELLE,02>09,KIT DE SUSP. DEL. CITROEN C3 (03…) -C4 (07…) -C5 (02-09) - C ELYSSE (16…) / PEUGEOT 301 (16…) | 503372 / 525413,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32087-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32087/,SERRAT,Código: 32087,SUSPENSIÓN,,,,DELANTERA,,
32088,FUELLE,05>08,KIT DE SUSPENSION VOLKSWAGEN VENTO (05-08),1K0-511-353P,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32088-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32088/,SERRAT,Código: 32088,SUSPENSIÓN,,,,TRASERA,,
32089,FUELLE,08>,KIT DE SUSPENSION VOLKSWAGEN VENTO 133mm (08…),1K0-511-353M,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32089-escala-reducida-1.jpg,https://serratsrl.com.ar/producto/codigo-32089/,SERRAT,Código: 32089,SUSPENSIÓN,,,,TRASERA,,
32090,FUELLE,08>,KIT DE SUSPENSION VOLKSWAGEN VENTO 118mm (08…),1K0-511-353N,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32090-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32090/,SERRAT,Código: 32090,SUSPENSIÓN,,,,TRASERA,,
32091,FUELLE,08>,KIT DE SUSPENSION VOLKSWAGEN VENTO 70mm (08…),1K0-412-303B,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32091-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32091/,SERRAT,Código: 32091,SUSPENSIÓN,,,,DELANTERA,,
32092,FUELLE,08>,KIT DE SUSPENSION VOLKSWAGEN VENTO 55mm (08…),1K0-412-303-E,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32092-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32092/,SERRAT,Código: 32092,SUSPENSIÓN,,,,DELANTERA,,
32093,FUELLE,05>08,KIT DE SUSPENSION VOLKSWAGEN VENTO (05-08),1K0-412-303-G,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32093-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32093/,SERRAT,Código: 32093,SUSPENSIÓN,,,,DELANTERA,,
32094,FUELLE,11>,KIT DE SUSPENSION FORD FIESTA (11…) - ECOESPORT (11…),AE81-5K570-A,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32094-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32094/,SERRAT,Código: 32094,SUSPENSIÓN,,,,TRASERA,,
32095,FUELLE,11>,KIT DE SUSPENSION FORD FIESTA (11…) - ECOESPORT (11…),BE82-3020-A,,https://serratsrl.com.ar/wp-content/uploads/2024/07/KIT-SUSPENSION_-32095-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32095/,SERRAT,Código: 32095,SUSPENSIÓN,,,,DELANTERA,,
32096,FUELLE,95>,Detalle: | Detalle: KIT DE SUSPENSION REANULT TRAFIC (95…) | Lado/Posición: | Delantera. | Contenido: | 1 Topes. 1 Fuelle.,7700714835,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32096-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32096/,SERRAT,Código: 32096,SUSPENSIÓN,,,,DELANTERA,,
32097,FUELLE,13>,KIT DE SUSPENSION TOYOTA ETIOS 1.5 (13…),48331-0D080,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32097-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32097/,SERRAT,Código: 32097,SUSPENSIÓN,,,,DELANTERA,,
32098,FUELLE,13>,KIT DE SUSPENSION TOYOTA ETIOS 1.5 (13…),48750-0D090,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32098-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32098/,SERRAT,Código: 32098,SUSPENSIÓN,,,,TRASERA,,
32099,FUELLE,12>,KIT DE SUSPENSION CHEVROLET SONIC (12…) - COBALT (13…) - SPIN (12…) - ONIX (13…) - PRISMA (11…) | 52036892 / 95943130,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32099-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32099/,SERRAT,Código: 32099,SUSPENSIÓN,,,,TRASERA,,
32100,FUELLE,12>,KIT DE SUSPENSION CHEVROLET SONIC (12…) - COBALT (13…) - SPIN (12…) - ONIX (13…) -PRISMA (11…) | 52028562 / 520410447,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32100-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32100/,SERRAT,Código: 32100,SUSPENSIÓN,,,,DELANTERA,,
32101,FUELLE,12>,KIT DE SUSPENSION CHEVROLET CRUZE (12…) - TRAKER (13…),13356026,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32101-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32101/,SERRAT,Código: 32101,SUSPENSIÓN,,,,DELANTERA,,
32102,FUELLE,12>,KIT DE SUSPENSION CHEVROLET CRUZE (12…) - TRAKER (13…),13251764,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32102-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32102/,SERRAT,Código: 32102,SUSPENSIÓN,,,,TRASERA,,
32103,FUELLE,13>,KIT DE SUSPENSION RENAULT MASTER III (13…),540500011R,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32103-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32103/,SERRAT,Código: 32103,SUSPENSIÓN,,,,DELANTERA,,
32104,FUELLE,12>,KIT DE SUSPENSION FIAT PALIO (12…) - SIENA (12…) - UNO (12…),51840648,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32104-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32104/,SERRAT,Código: 32104,SUSPENSIÓN,,,,TRASERA,,
32105,FUELLE,11>,KIT DE SUSPENSION RENAULT DUSTER (11…) - OROCH (17…) - LOGAN I/II (07…) - SANDERO I/II (08…),8200723753,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32105-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32105/,SERRAT,Código: 32105,SUSPENSIÓN,,,,TRASERA,,
32106,FUELLE,96>05,KIT DE SUSPENSION PEUGEOT 408 (11...) - 308 (09…) - 406 (96-05) - 3008 (10…),525442,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32106-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32106/,SERRAT,Código: 32106,SUSPENSIÓN,,,,TRASERA,,
32107,FUELLE,07>09,KIT DE SUSPENSION HONDA NEW FIT (07-09) - CITY (09…) - NEW CIVIC (10…),51-722TJO-M01,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32107-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32107/,SERRAT,Código: 32107,SUSPENSIÓN,,,,DELANTERA,,
32108,FUELLE,10>,KIT DE SUSPENSION FIAT DOBLO (10…) - ARGO (17…) - - CRONOS (18…) - QUBO (08...) | 46466619 / 46804120,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32108-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32108/,SERRAT,Código: 32108,SUSPENSIÓN,,,,DELANTERA,,
32110,FUELLE,09>,KIT DE SUSPENSION CHEVROLET AGILE (09…) - AVEO (08...) | 90223012 / 93366792,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32110-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32110/,SERRAT,Código: 32110,SUSPENSIÓN,,,,TRASERA,,
32111,FUELLE,99>11,KIT SUSP. DEL. CHEVROLET ASTRA (99-11) - VECTRA (96-00) | 90468618 / 93242870,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32084-32111-1-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32111/,SERRAT,Código: 32111,SUSPENSIÓN,,,,DELANTERA,,
32112,FUELLE,01>,KIT SUSP. DEL. CHEVROLET ASTRA (01…) - ZAFIRA (01…) | 90468618 / 93300861,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32086-32112-3-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32112/,SERRAT,Código: 32112,SUSPENSIÓN,,,,DELANTERA,,
32113,FUELLE,02>03,KIT SUSP. DEL. CHEVROLET ASTRA AUT.(02…) - VECTRA (02-03) - ZAFIRA AUT.(03…) | 90468618 / 93361440,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32083-1-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32113/,SERRAT,Código: 32113,SUSPENSIÓN,,,,DELANTERA,,
32114,FUELLE,12>,KIT DE SUSPENSION NISSAN MARCH (12…) - VERSA (13…),540501HJOA,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32114-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32114/,SERRAT,Código: 32114,SUSPENSIÓN,,,,DELANTERA,,
32115,FUELLE,12>,KIT DE SUSPENSION NISSAN MARCH (12…) - VERSA (13…),552401HJOB,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32115-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32115/,SERRAT,Código: 32115,SUSPENSIÓN,,,,TRASERA,,
32116,FUELLE,10>12,KIT DE SUSPENSION FIAT UNO (10-12),,,https://serratsrl.com.ar/wp-content/uploads/2024/07/WhatsApp-Image-2024-12-02-at-12.06.17.jpeg,https://serratsrl.com.ar/producto/codigo-32116/,SERRAT,Código: 32116,SUSPENSIÓN,,,,DELANTERA,,
32117,FUELLE,13>,KIT DE SUSPENSION FIAT NOVO UNO (13…) - PALIO (12…) - GRAN SIENA ( 13…) - MOBI (…) - ARGO (16…) - CRONOS (16…) - 500 (12…),,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32117-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32117/,SERRAT,Código: 32117,SUSPENSIÓN,,,,DELANTERA,,
32118,FUELLE,08>,KIT DE SUSPENSION FIAT PUNTO (08…),,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32118-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32118/,SERRAT,Código: 32118,SUSPENSIÓN,,,,DELANTERA,,
32119,FUELLE,08>,KIT DE SUSPENSION FIAT LINEA (08…),,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32119-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32119/,SERRAT,Código: 32119,SUSPENSIÓN,,,,DELANTERA,,
32120,FUELLE,08>,KIT DE SUSPENSION CHEVROLET CAPTIVA (08…),,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32120-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32120/,SERRAT,Código: 32120,SUSPENSIÓN,,,,DELANTERA,,
32121,FUELLE,96>99,KIT DE SUSPENSION HONDA CIVIC (96-99) - ACCORD (93-02),,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32121-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32121/,SERRAT,Código: 32121,SUSPENSIÓN,,,,DELANTERA,,
32122,FUELLE,00>06,KIT DE SUSPENSION HONDA CIVIC (00-06),,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32122.jpg,https://serratsrl.com.ar/producto/codigo-32122/,SERRAT,Código: 32122,SUSPENSIÓN,,,,DELANTERA,,
32123,FUELLE,,KIT DE SUSPENSION HONDA FIT (…08),,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32123-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32123/,SERRAT,Código: 32123,SUSPENSIÓN,,,,DELANTERA,,
32124,FUELLE,93>97,KIT DE SUSPENSION TOYOTA COROLLA (93-97),,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32124-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32124/,SERRAT,Código: 32124,SUSPENSIÓN,,,,DELANTERA,,
32125,FUELLE,98>02,KIT DE SUSPENSION TOYOTA COROLLA (98-02),,,https://serratsrl.com.ar/wp-content/uploads/2024/07/32125-rotated.jpg,https://serratsrl.com.ar/producto/codigo-32125/,SERRAT,Código: 32125,SUSPENSIÓN,,,,DELANTERA,,
32126,FUELLE,02>07,KIT DE SUSPENSION TOYOTA COROLLA (02-07),,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32126-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32126/,SERRAT,Código: 32126,SUSPENSIÓN,,,,DELANTERA,,
32127,FUELLE,92>02,KIT DE SUSPENSION TOYOTA COROLLA (92-02),,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32127-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32127/,SERRAT,Código: 32127,SUSPENSIÓN,,,,TRASERA,,
32128,FUELLE,02>07,KIT DE SUSPENSION TOYOTA COROLLA (02-07),,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32128-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32128/,SERRAT,Código: 32128,SUSPENSIÓN,,,,TRASERA,,
32129,FUELLE,14>,KIT DE SUSPENSION VOLKSWAGEN UP (14…),1SO-513425-A,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32129-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32129/,SERRAT,Código: 32129,SUSPENSIÓN,,,,TRASERA,,
32130,FUELLE,,KIT DE SUSPENSION FIAT TORO (16….),,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32130-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32130/,SERRAT,Código: 32130,SUSPENSIÓN,,,,DELANTERA,,
32131,FUELLE,16>,KIT DE SUSPENSION FIAT TORO (16…),,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32131-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32131/,SERRAT,Código: 32131,SUSPENSIÓN,,,,TRASERA,,
32132,FUELLE,,KIT DE SUSPENSION JEEP RENEGADE (15….),,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32132-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32132/,SERRAT,Código: 32132,SUSPENSIÓN,,,,DELANTERA,,
32133,FUELLE,15>,KIT DE SUSPENSION JEEP RENEGADE (15…),,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-32133-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-32133/,SERRAT,Código: 32133,SUSPENSIÓN,,,,TRASERA,,
32134,FUELLE,21>,KIT DE SUSP. DEL.FORD RANGER (21...) | Lado / posición: | Delantero,JB3Z-18198-A,22 x 64 x 172,https://serratsrl.com.ar/wp-content/uploads/2024/11/32134-rotated.jpg,https://serratsrl.com.ar/producto/auto-draft-4/,SERRAT,Código: 32134,SUSPENSIÓN,22,64,172,DELANTERO,,
32135,FUELLE,12>14,KIT DE SUSP. HYUNDAI HB 20 (12…) - ACCENT (12-14) - ELANTRA (11-13),,,https://serratsrl.com.ar/wp-content/uploads/2025/05/32135-1.jpeg,https://serratsrl.com.ar/producto/auto-draft-15/,SERRAT,Código: 32135,SUSPENSIÓN,,,,DELANTERA,,
32136,FUELLE,12>,KIT DE SUSP. HYUNDAI HB 20 (12…),,,https://serratsrl.com.ar/wp-content/uploads/2025/05/32136-1.jpeg,https://serratsrl.com.ar/producto/auto-draft-16/,SERRAT,Código: 32136,SUSPENSIÓN,,,,TRASERA,,
32137,FUELLE,16>,KIT SUSP. HONDA CIVIC (16…),,,https://serratsrl.com.ar/wp-content/uploads/2025/05/32137-1.jpeg,https://serratsrl.com.ar/producto/auto-draft-17/,SERRAT,Código: 32137,SUSPENSIÓN,,,,TRASERA,,
32138,FUELLE,14>,KIT DE SUSP. VOLKSWAGEN UP (14…) - NIVUS (20….) - POLO (19…) - T-CROSS (19…) - VIRTUS (18…),,,https://serratsrl.com.ar/wp-content/uploads/2025/05/32138-1.jpeg,https://serratsrl.com.ar/producto/auto-draft-18/,SERRAT,Código: 32138,SUSPENSIÓN,,,,TRASERA,,
32139,FUELLE,17>,10 x 24 x 19,,KIT DE SUSPENSIÓN RENAULT OROCH (17…) - 4x4 / 4X2,https://serratsrl.com.ar/wp-content/uploads/2025/11/32139.jpg,https://serratsrl.com.ar/producto/codigo-32139/,SERRAT,Código: 32139,SUSPENSIÓN,10,24,19,TRASERA,,CÓDIGO:
32140,FUELLE,17>,KIT DE SUSPENSION CHEVROLET CRUZE (17…),,,https://serratsrl.com.ar/wp-content/uploads/2025/12/32140-scaled.png,https://serratsrl.com.ar/producto/codigo-32140/,SERRAT,Código: 32140,SUSPENSIÓN,,,,DELANTERA,,
32141,FUELLE,18>,KIT DE SUSP. PEUGEOT JUMPY (18…) - EXPERT (18…),,,https://serratsrl.com.ar/wp-content/uploads/2025/05/32141-1.jpeg,https://serratsrl.com.ar/producto/auto-draft-19/,SERRAT,Código: 32141,SUSPENSIÓN,,,,DELANTERA,,
32142,FUELLE,07>,KIT SUSP. HONDA CRV (07…) - LADO DERECHO,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/IMG_5165-scaled.png,https://serratsrl.com.ar/producto/auto-draft-20/,SERRAT,Código: 32142,SUSPENSIÓN,,,,DELANTERA,,
32143,FUELLE,07>11,KIT SUSP. DEL. HONDA CIVIC (07-11) - LADO IZQUIERDO,,,https://serratsrl.com.ar/wp-content/uploads/2025/05/IMG_5168-scaled.png,https://serratsrl.com.ar/producto/auto-draft-21/,SERRAT,Código: 32143,SUSPENSIÓN,,,,DELANTERA,,
32144,FUELLE,11>,KIT DE SUSP. CHERY TIGGO (11…),,,https://serratsrl.com.ar/wp-content/uploads/2025/05/32144-1.jpeg,https://serratsrl.com.ar/producto/auto-draft-22/,SERRAT,Código: 32144,SUSPENSIÓN,,,,DELANTERA,,
32145,FUELLE,07>11,KIT SUSP. DEL. HONDA CIVIC (07-11) - LADO DERECHO,,,https://serratsrl.com.ar/wp-content/uploads/2026/03/32145.png,https://serratsrl.com.ar/producto/codigo-32145-2/,SERRAT,Código: 32145,SUSPENSIÓN,,,,DELANTERA,,
32146,FUELLE,07>,KIT SUSP. HONDA CRV (07…) - LADO IZQUIERDO,,,https://serratsrl.com.ar/wp-content/uploads/2026/03/32146.png,https://serratsrl.com.ar/producto/codigo-32145/,SERRAT,Código: 32146,SUSPENSIÓN,,,,DELANTERA,,
32147,FUELLE,15>,KIT SUSP. DEL. TOYOTA COROLLA (15...),,,https://serratsrl.com.ar/wp-content/uploads/2026/03/32147.png,https://serratsrl.com.ar/producto/codigo-32147/,SERRAT,Código: 32147,SUSPENSIÓN,,,,DELANTERA,,
32148,FUELLE,20>,KIT SUSP. DEL. TOYOTA COROLLA (20...) - COROLLA CROSS (20...),,,https://serratsrl.com.ar/wp-content/uploads/2026/03/32148.png,https://serratsrl.com.ar/producto/codigo-32148/,SERRAT,Código: 32148,SUSPENSIÓN,,,,DELANTERA,,
32149,FUELLE,20>,KIT SUSP. TRAS. TOYOTA COROLLA (20...),,,https://serratsrl.com.ar/wp-content/uploads/2026/03/32149.png,https://serratsrl.com.ar/producto/codigo-32149/,SERRAT,Código: 32149,SUSPENSIÓN,,,,TRASERO,,
862,FUELLE,,SACHET DE GRASA CON DISULFURO DE MOLIBDENO - | (Cont. Neto 80 gr),,,https://serratsrl.com.ar/wp-content/uploads/2024/10/862-escala-reducida.jpg,https://serratsrl.com.ar/producto/auto-draft-2/,SERRAT,Código: 862,ACCESORIOS,,,,,,
8370,FUELLE,,TUERCA SEMIEJE RENAULT R6 - R12,,,https://serratsrl.com.ar/wp-content/uploads/2024/08/Tuerca-8370-Plano-Cat.jpg,https://serratsrl.com.ar/producto/codigo-8370/,SERRAT,Código: 8370,ACCESORIOS,,,,,,
